customer_id,full_name,email,phone,pan_no,aadhar_no,account_no,ifsc_code,balance,cibil_score
CUST68513163,Urmi Mohan,oliver31@example.org,+91-9929579633,BMIAO2302P,1073-2170-4109,SB-8034-6538-5291,SBIN6787584,275991.22,891
CUST23450426,Jagrati Sodhi,wallachatura@example.org,+91-8888240544,BTRWN1007Y,1337-8641-5147,SB-7284-8762-2636,AXIS5525226,54002.94,840
CUST31128784,Hitesh Sachdev,sulewakeeta@example.net,+91-9199255611,ICRMH7625J,4820-6441-2473,SB-2014-9670-2394,ICIC7053184,334840.18,891
CUST52652533,Aarna Thaker,mohinisinghal@example.org,+91-7400818042,PYYXZ4747V,5886-4085-6450,SB-1858-8025-7183,AXIS2855462,401478.89,805
CUST59963328,Qarin Devan,bassibalhaar@example.com,+91-8925969360,GZJXL2228F,3271-9317-7211,SB-4114-1615-3726,HDFC7241371,263617.46,746
CUST26952326,Isaiah Oommen,balveervaidya@example.org,+91-8743044654,ENBWK0201Q,8602-6040-4624,SB-2765-9692-5756,HDFC1715118,236501.85,761
CUST52965950,Gautam Vasa,lallmanthan@example.com,+91-8225334532,BMKHR3057B,1978-1231-4144,SB-5205-8876-1990,ICIC1501480,85868.61,863
CUST91285266,Ekavir Sarin,jainekaja@example.net,+91-9815996242,YRSDG6533T,6338-9450-3768,SB-6131-9618-8545,ICIC9715946,275642.29,837
CUST34253605,Kashish Kade,oboase@example.net,+91-8980765881,GRCIU1522T,2375-5587-4172,SB-2871-4269-2229,AXIS3852936,428560.65,846
CUST71100055,Avni Deep,vansha98@example.org,+91-8546417992,YRNGU3985I,4055-3809-3226,SB-2286-1168-4515,KOTAK4440078,434799.25,825
CUST15586039,Jagat De,wasongopal@example.org,+91-9450685773,JLXMN3312J,8177-4357-1388,SB-6753-1255-3234,ICIC9358787,408816.21,841
CUST56496911,Farhan Pai,yauvanidhillon@example.org,+91-7403922620,PEJDL2114E,8334-8435-3008,SB-3304-5509-9334,ICIC8192113,89609.06,839
CUST13652244,Jason Khalsa,abhirambajwa@example.com,+91-9739878015,RTAIH4147B,7880-4650-6554,SB-2774-6695-1029,HDFC1589965,133631.0,710
CUST58144596,Dayita Rao,qabilgupta@example.com,+91-9394871078,ADKBE1922C,1651-4429-9271,SB-4769-4782-3303,AXIS2453526,173151.05,779
CUST77824193,Robert Mammen,hmohanty@example.net,+91-9510329231,UNFKM2061S,3222-3805-7271,SB-3476-2151-9309,AXIS6291126,6923.35,819
CUST42671366,Prisha Choudhury,nchaudry@example.com,+91-8315949749,HFKHF4696E,5015-7699-7601,SB-7197-7990-3389,AXIS1500487,322509.86,858
CUST96291000,Chakradev Kalla,vnagar@example.org,+91-9678514209,PFJDN4117V,6946-3391-5485,SB-6763-3011-5392,SBIN8269147,345224.88,833
CUST87792564,Jack Badal,nayarzarna@example.net,+91-8121307239,KFARQ1242N,7932-8647-4159,SB-3350-2232-1345,HDFC3427958,313989.18,844
CUST87900193,Upadhriti Sekhon,oguha@example.com,+91-7665935572,RINJP3396Q,8567-5847-3515,SB-1663-1380-5989,HDFC6348073,276349.18,825
CUST47632012,Frederick Nigam,zansimital@example.com,+91-7643164986,JBPQT6662F,4798-9981-1576,SB-6017-5899-4998,SBIN6796857,296218.28,718
CUST62743301,Nidra Gokhale,krishpai@example.com,+91-9787222302,GNQHL3841I,1866-8013-7726,SB-7287-3900-5338,SBIN3085203,412852.89,890
CUST67716067,Kavya Keer,fariq31@example.org,+91-9601743924,ANFIR5372Y,6573-7007-1018,SB-3384-1387-2783,SBIN1319859,412451.55,795
CUST46360514,Yashvi Suresh,chawlaganga@example.org,+91-9938072597,BJOLC7638O,7506-4908-5312,SB-4344-8283-5737,SBIN9634212,367633.46,865
CUST57058349,Udyati Vaidya,reyanshmagar@example.net,+91-7985067246,PQLIT8065O,6848-1428-7468,SB-7248-8394-1903,HDFC5817139,244181.0,780
CUST47706842,Yochana Narayanan,damyanti98@example.com,+91-8548975104,TPNYP3722J,2144-5979-7779,SB-9134-9134-7638,KOTAK3322593,239145.7,845
CUST19740355,Raagini Badal,jshukla@example.org,+91-7321595328,DVOKO4832L,3802-8480-3668,SB-1384-8281-4314,ICIC2648011,192978.45,757
CUST36858573,Azaan Vaidya,paninishankar@example.org,+91-8947960103,YQBAE6209U,3447-6615-2163,SB-5110-6842-2392,AXIS7542989,68194.8,763
CUST10785151,Deepa Yogi,srinivasanyashoda@example.org,+91-7316021234,LEYSV7810O,3088-4662-4777,SB-5454-4837-7628,ICIC4063572,48488.39,882
CUST96002553,Vaishnavi Sura,wbaria@example.net,+91-8294642321,TAZBL6767C,9438-7103-8989,SB-5121-3121-2646,HDFC5684667,405135.28,796
CUST19078205,Amara Pillai,neelimajohal@example.org,+91-8161233782,TXOSZ7736H,7830-4561-4406,SB-4022-9501-4448,AXIS6777128,318809.54,877
CUST25074735,Dayita Munshi,vasudha69@example.com,+91-7699296114,JVICE2585O,2077-7043-1760,SB-3125-2539-8451,HDFC9130739,477764.79,832
CUST54539903,Mohini Srinivas,gaurang10@example.org,+91-9474912556,ZONFD2527X,4728-6905-8538,SB-8801-1921-1007,HDFC2899806,352543.48,703
CUST86389856,Om Mangat,vigzaitra@example.com,+91-9100790675,FSBOW6131T,9702-2860-8081,SB-2183-3567-8682,HDFC9589643,364682.29,874
CUST95056826,Raghav Rajagopal,vartytriya@example.net,+91-8903930919,FSVLA5586B,4094-2227-2680,SB-9305-6378-7125,KOTAK3392988,219652.33,730
CUST63278104,Aarna Chakrabarti,jayaramanharish@example.org,+91-8373801603,BURNJ4271V,7433-8917-7373,SB-9206-3275-8699,KOTAK2053218,360768.48,768
CUST96366568,Sai Bajwa,advay62@example.org,+91-9113780904,MWCQJ5319F,1774-1870-4322,SB-3125-2947-4196,HDFC7850248,462460.07,899
CUST66149117,Robert Narang,smerchant@example.org,+91-8984464705,ZABWN3667P,1275-5159-7710,SB-1893-3766-1371,HDFC4018166,160080.74,900
CUST67020673,Rishi Nori,wthakkar@example.net,+91-8022912157,IOTFY3083D,8057-9700-3793,SB-7695-9455-2604,KOTAK2742308,276170.63,875
CUST67105261,Ojas Roy,reva88@example.com,+91-9805818962,DGSTH0267U,5323-3478-8158,SB-6955-5712-8777,SBIN2510338,237260.36,863
CUST23547221,Nicholas Kala,xraju@example.com,+91-7598435606,CYSTA6958G,5155-9839-2407,SB-4783-9610-3863,ICIC5733593,468371.67,742
CUST49253128,Yuvraj Yogi,ranbirganesan@example.net,+91-7324527452,XTVLC5123B,3743-8543-5772,SB-6741-4141-8984,KOTAK6619626,116895.4,859
CUST99213800,Qarin Nagi,vkulkarni@example.net,+91-7856562297,FRKAJ7186U,2289-2257-8301,SB-5559-8463-3435,HDFC2265163,253189.87,841
CUST94183938,Ryan Kari,kulkarniurmi@example.com,+91-8395174251,JGPOV7203Z,4889-2923-6429,SB-6064-1899-3331,ICIC6784448,112664.36,730
CUST65611842,Chanakya Loke,srivastavaanamika@example.org,+91-9786253123,CTBEI9741J,8724-4262-8791,SB-2951-1752-6306,KOTAK7572291,479022.92,783
CUST66632959,Bhavini Chhabra,noah69@example.net,+91-9461275188,WEVUE8057E,2727-9602-3215,SB-3461-5624-1442,HDFC8182736,24937.26,799
CUST86314173,Waida Buch,siyabath@example.com,+91-8522909509,JPPRE2077B,8530-4433-9977,SB-8630-8340-5128,ICIC5125702,24364.77,775
CUST13744682,Ekbal Handa,othakkar@example.org,+91-7901425834,TEUJV0673B,4201-2954-8260,SB-4411-6822-4133,SBIN4375408,497804.52,707
CUST72363951,Tanveer Pant,rajeshri76@example.com,+91-8621705976,ZVGNO1865B,4508-5954-2103,SB-7396-4507-5251,SBIN1507310,360389.98,868
CUST76636804,Radha Dugar,urishillaseshadri@example.org,+91-7417645322,NJQII5110T,5647-2912-1414,SB-5406-4379-4201,SBIN8815783,10137.54,818
CUST80704388,Upasna Ahuja,zsem@example.com,+91-9306871647,XEPYN0621M,8726-6174-7236,SB-7711-9284-9482,AXIS2192326,470695.39,869
CUST46655789,Gauri Baria,taramunshi@example.net,+91-8034286985,DGACS3279B,8928-5815-4740,SB-8129-1923-7046,ICIC4790911,355517.88,789
CUST17526018,Rajeshri Jani,qjain@example.net,+91-8595223778,HAXFD4493H,8114-5001-2500,SB-9337-8982-7412,SBIN7010600,238070.24,799
CUST59292441,Gavin Buch,ikshita07@example.com,+91-7474420897,OKBIQ4359R,7295-3566-3291,SB-7837-7997-9437,HDFC4421664,139911.72,802
CUST42247796,Kai Bhardwaj,xkashyap@example.net,+91-7079132891,HXOXL8765N,1278-4005-3992,SB-8293-6888-1443,KOTAK7840759,378241.1,782
CUST23686835,Imaran Mall,chandresh27@example.com,+91-8864258554,HUXYY9535U,5815-2474-4658,SB-1351-6948-3186,AXIS4225916,255247.01,761
CUST67287770,Bhavna Sangha,warinder55@example.net,+91-9531786111,WHUCF6117J,2923-9313-2582,SB-7744-1695-6752,ICIC2935508,420222.18,770
CUST35082591,Naksh Chad,niharikanatt@example.com,+91-9873988744,IAGXZ6830N,2301-3038-2964,SB-8934-7775-7290,HDFC9636736,252980.63,803
CUST46007613,Dayita Kashyap,sinharayaan@example.net,+91-8910589757,HMNKR8287F,2342-7703-6812,SB-5970-7554-9381,SBIN5002713,39535.96,792
CUST15033539,Gauri Seshadri,isaac49@example.com,+91-9034295773,WBTLZ5333R,3188-9061-4947,SB-2523-8349-4784,AXIS3623509,207316.82,778
CUST76078961,Lohit Narasimhan,chandanivaidya@example.org,+91-9118204639,BPKPU5909Y,3543-1836-2617,SB-8538-9538-3609,ICIC8373230,240431.59,848
CUST88530701,Warda Sinha,valaoviya@example.org,+91-8868790738,KMXTT6311G,6212-7116-4193,SB-7060-4316-5452,SBIN4199497,45329.73,775
CUST60479284,Samesh Lata,ladbalhaar@example.net,+91-7421112188,IELHU5682R,3181-6628-5344,SB-7322-8439-9177,SBIN2189231,291633.49,791
CUST27192142,Qabil Sule,ojas89@example.com,+91-9783220223,QWEUR4676M,6421-1688-8301,SB-5252-5137-7800,HDFC7371728,172769.46,714
CUST77059726,Chatura Sathe,noah12@example.com,+91-8294888184,LXCKA5190D,2432-5336-5496,SB-3675-2323-9469,ICIC6523206,356604.01,853
CUST70595312,Bhavna Kaur,shethindali@example.org,+91-9278456826,HLSKP7743N,6042-2430-7256,SB-1216-5289-1632,ICIC5302868,122786.48,783
CUST74119518,Chandani Mutti,asundaram@example.com,+91-8279950092,GFPUZ0968P,9325-4780-4996,SB-9495-9943-9424,HDFC3539308,62038.01,794
CUST76014782,Wriddhish Kumer,chaayagill@example.org,+91-9221615822,HEFKC7147K,7050-1260-7299,SB-8233-8549-3534,AXIS3912288,452960.79,828
CUST82359936,Ekavir Nayak,sarinbanjeet@example.org,+91-7823353811,ASERC5504I,8045-9163-8310,SB-1033-2488-6117,SBIN9411372,483389.89,807
CUST66956770,Aishani Prasad,ekiya06@example.org,+91-9380732010,PTSQL8906M,3048-5456-1233,SB-9894-6195-3833,SBIN8396657,40007.45,792
CUST79291446,Zehaan Vohra,frajan@example.org,+91-8929991491,KHRRK8353B,8920-5954-3156,SB-8455-2655-1093,AXIS4296510,33284.28,806
CUST27384093,Keya Mann,jacob82@example.net,+91-8270465376,MVWAR3732I,7855-3726-5550,SB-4608-9712-5773,KOTAK6582229,220219.9,726
CUST87482462,Nilima Bawa,achakrabarti@example.org,+91-7622427322,DXEFQ7569Y,8833-4031-3122,SB-8891-7714-9914,HDFC5279274,319949.91,863
CUST56780377,Varsha Gade,iryamukhopadhyay@example.com,+91-9472833308,PAGBV0438I,5367-4436-4113,SB-1443-9874-1739,ICIC4824116,442703.46,841
CUST44037297,Michael Balakrishnan,gararayaan@example.com,+91-8054965379,JHUQK2497M,3083-1445-2545,SB-2719-8548-2822,AXIS9732501,390077.03,794
CUST47520348,Vyanjana Peri,ebawa@example.org,+91-7045947820,SCUYW6397H,1118-4363-5539,SB-5221-4791-5800,HDFC7895964,297284.93,821
CUST63297800,Finn Chaudhary,krisha67@example.net,+91-8978230398,OIKHD9137F,1666-4841-6482,SB-4589-5406-6910,KOTAK7993034,14213.33,882
CUST98103935,Amaira Patil,nairkiaan@example.com,+91-7992819038,FGOWK9817N,6487-2924-6134,SB-2887-3126-1829,ICIC7434087,325646.96,709
CUST73386939,Sai Prakash,chasmum25@example.net,+91-8909461652,EOTPX3395K,7862-7599-5241,SB-4293-7145-4245,SBIN9037260,358865.84,752
CUST97010679,Abeer Shanker,tejassura@example.com,+91-7930348696,YVXMQ6480H,6433-8143-5811,SB-8032-3047-3163,KOTAK2123088,217568.69,818
CUST99136015,Vamakshi Naidu,blall@example.com,+91-8756113067,FBIUC3060I,3530-1793-7519,SB-5630-5522-2192,KOTAK3047098,27488.21,890
CUST29635613,Vinaya Andra,jalsa11@example.net,+91-9685936970,DMXUM6203V,9216-4614-8221,SB-6415-3042-9375,ICIC6615387,413609.83,874
CUST68258653,Peter Sidhu,yraja@example.com,+91-7181694434,UHEBI8298P,7477-1699-7172,SB-8789-5671-9391,SBIN5187008,80084.48,701
CUST29327505,Damini Suri,chasmum47@example.org,+91-8219279190,BGAMC2784X,7974-9457-3650,SB-9654-7337-6786,AXIS2787546,186666.97,769
CUST97640721,Anika Bath,periodika@example.com,+91-9407448199,PFXCY4555N,6961-9506-3383,SB-1063-8656-8759,KOTAK6460491,428573.47,799
CUST92968532,Wishi Dhillon,pratyush82@example.com,+91-7250102833,YONPE6440Y,4500-7768-4145,SB-7241-9109-2425,SBIN2716403,86203.34,884
CUST91686624,Wazir Muni,mitteryatan@example.net,+91-7943525808,DSCHG3928M,4459-7662-2150,SB-6696-6859-2183,AXIS1706397,493603.49,797
CUST43846556,Chavvi Nanda,magarwal@example.org,+91-8245967647,UJSBW5675P,7550-7772-3571,SB-5119-2517-8312,AXIS4085497,340884.21,765
CUST97040113,Zayyan Kade,harini82@example.com,+91-7543944030,EZFEI8581A,8160-8944-6259,SB-4171-3508-6221,HDFC9852460,441694.71,781
CUST68121220,Andrew Hari,csarin@example.net,+91-8470554274,WOFYX6995U,1542-3584-6906,SB-7781-3236-1094,ICIC1421509,405862.41,801
CUST27365525,Anusha Wali,unnibalasubramanian@example.org,+91-7312984500,SSPQI1619D,4073-1397-6471,SB-5516-4085-7954,ICIC1869585,471340.23,808
CUST72237825,Mahika Pall,kapoorprisha@example.net,+91-9636041416,QVKGO2533P,6016-8798-6044,SB-1173-9478-5592,HDFC6976365,341990.74,732
CUST13179782,Tanvi Kalita,indira18@example.net,+91-9658259174,WBBLZ1432Y,1276-3249-2377,SB-7399-1000-8523,SBIN1431714,380428.69,766
CUST94197920,Sarthak Kapur,advikasaini@example.net,+91-9649970686,BVIOW0764I,6309-7345-4117,SB-5270-7901-9335,ICIC9573010,129797.41,874
CUST21850036,Zinal Subramanian,basuwarda@example.org,+91-8647164333,SNJAA5690D,2036-8443-4950,SB-3565-8418-8509,ICIC6316744,339690.26,862
CUST26292032,Yauvani Gokhale,annerohan@example.net,+91-7046472942,WHLZC8118G,6326-9054-3116,SB-3454-6377-1739,HDFC3460644,101835.42,831
CUST47998309,Amrita D’Alia,zramaswamy@example.com,+91-9647641982,NRCAL7264Y,7940-9646-4490,SB-6315-6448-6191,ICIC2519815,400714.43,794
CUST55828921,Tristan Mannan,zehaanbahri@example.net,+91-8599200999,GAGSD5192Z,4997-2610-7326,SB-1887-4565-8674,SBIN3533439,401161.6,769
CUST13610642,Pratyush Sani,qushihora@example.net,+91-7282345612,EWRVP6807W,1702-5852-6664,SB-1633-6881-7726,SBIN1764544,451910.32,835
CUST24854674,Hemangini Sangha,azaanchar@example.org,+91-9297806980,UOQQT3947F,6990-9612-8929,SB-9516-7274-8784,ICIC3023762,153213.74,813
CUST67452921,Geetika Chaudry,haritasarkar@example.org,+91-9778899472,OAEOT5726C,3943-3309-3448,SB-2618-4686-5068,ICIC5732385,342719.16,738
CUST26522533,Chavvi Babu,janyasheth@example.net,+91-7143918878,MVPJH2745Y,1347-2896-5361,SB-6892-9250-9190,HDFC1905460,184698.05,803
CUST49100670,Wahab Comar,hiteshjohal@example.net,+91-8475747640,MVYKO2464T,8134-9738-8060,SB-4238-6438-4967,AXIS5286139,200989.8,818
CUST79825733,Chaitaly Bakshi,acharyadalaja@example.org,+91-7872204454,WMDNK6755R,7226-5682-9611,SB-7371-6868-4254,KOTAK1259552,118419.16,881
CUST52719240,Raghav Sura,praneelchander@example.org,+91-9534935146,XSKVO0393S,4448-9227-7355,SB-8091-3392-8757,AXIS1283847,48839.13,781
CUST29475853,Madhavi Gola,kavya36@example.net,+91-9451927754,UIKHM5462C,5300-1745-4258,SB-3153-9528-3458,KOTAK8878064,438870.26,731
CUST56672426,Janya Savant,ranveer88@example.net,+91-9655353332,BKFPK3979Q,4754-4852-3240,SB-6080-6404-7973,AXIS6612581,282470.35,830
CUST52483275,Eta Acharya,wgoda@example.com,+91-8445015920,VJVWF8871D,2164-4156-5104,SB-5926-2319-9931,ICIC3441783,231371.91,718
CUST53658257,Mason Ravi,umangbadami@example.net,+91-9586863638,GDGUH2686T,2023-8770-9995,SB-6315-8733-1515,HDFC6833214,451271.23,708
CUST35043527,Ikbal Pau,dubekashish@example.net,+91-8435011029,BHEBU6546X,7132-3373-1604,SB-8838-5440-9921,HDFC9041177,415508.35,813
CUST52120767,Umang Sarkar,qbhat@example.org,+91-9472649295,KRQKH1817F,1972-8021-1825,SB-8893-3980-1725,ICIC7910096,34561.72,884
CUST15888095,Rishi Karan,brindabhasin@example.com,+91-8830886431,SURRM6030I,2326-3016-2537,SB-3307-7574-5228,ICIC6401216,42225.74,756
CUST13076742,Noah Deol,ekansh74@example.org,+91-7343241932,SMKSK6897Z,3103-5140-2140,SB-6131-7374-2684,AXIS2991718,436449.07,781
CUST94302888,Arunima Pathak,unnatigulati@example.org,+91-9968971963,IAIOG3108D,2911-3703-1382,SB-8171-8560-2613,HDFC6159265,66970.96,715
CUST85363799,Vaishnavi Acharya,barkhachokshi@example.org,+91-7586172548,MCMSB6705D,9151-7003-1925,SB-3283-6887-6952,KOTAK1101891,405854.18,831
CUST73744169,Yutika Dave,chaitaly60@example.net,+91-9211524890,ZSDKJ7465L,1066-3263-5003,SB-1139-3097-2006,SBIN4864463,198943.25,733
CUST87999562,Ayaan Varghese,nbadami@example.org,+91-8452969526,TBCND9115Y,7987-6483-5127,SB-6900-9609-5997,AXIS5138794,72862.49,719
CUST12198231,Rohan Mandal,ravioeshi@example.com,+91-8598639130,GHEOC0570P,7369-4812-1852,SB-3798-6071-4974,AXIS1628549,306114.22,737
CUST27265831,Harrison Bhagat,singhalmatthew@example.net,+91-9220322646,QULUC4966P,6667-9545-3296,SB-3607-2832-6643,KOTAK8566204,231870.79,872
CUST61166254,Warinder Raghavan,wsarma@example.net,+91-8068779547,CVFMO9759G,2069-3205-4363,SB-6396-3376-5414,SBIN6867294,384940.69,774
CUST97178107,Simon Butala,elijah70@example.org,+91-8205343605,XHTYM3662F,5758-2364-7829,SB-9716-8436-4973,KOTAK2782576,378730.61,819
CUST50161832,Brinda Jain,wasonnihal@example.com,+91-7443905147,LDJDT1586F,8599-7592-7675,SB-2459-7419-2950,SBIN6175263,280363.55,859
CUST66371779,Jagrati Din,damini75@example.org,+91-7993299845,IDJKX4840R,8792-9487-9196,SB-2006-8212-4644,SBIN9403082,320185.19,845
CUST43889803,Rajeshri Badami,ekbaledwin@example.org,+91-9008109509,CTVNQ2326Q,2782-6908-2756,SB-3115-9321-5498,SBIN2199659,13543.16,808
CUST34318890,Januja Dube,anthonyvenkataraman@example.org,+91-9479519334,UXTNX1740R,7171-3880-7868,SB-1146-3531-9901,ICIC7760995,435371.26,807
CUST74837359,Vincent Murty,gbakshi@example.com,+91-8358191938,EXRAP9833U,8016-9061-9892,SB-2721-6677-3562,AXIS2056170,357909.78,896
CUST23475071,Reva Das,anay61@example.org,+91-7054813719,HYEGB5715F,9238-1318-4054,SB-4008-8540-3513,AXIS5239361,312537.59,823
CUST66834411,Jasmit Bhagat,nadigdamyanti@example.com,+91-7824262765,QTWRU0752J,7287-5566-4656,SB-7442-3239-9475,HDFC9451694,21487.09,762
CUST47607412,Tanvi Bedi,raagini29@example.net,+91-9311513806,AOBQB6436Q,7998-3720-4128,SB-5835-9967-1881,AXIS6831592,281807.43,868
CUST70024394,Diya Sani,tkrishnamurthy@example.net,+91-7028958860,WRLAC4630Q,7810-4522-7758,SB-9056-4225-6598,KOTAK7789993,496435.19,712
CUST57970097,Ekapad Khalsa,vedhikagrewal@example.net,+91-7351270481,YTKZP2119W,3499-4692-3070,SB-4475-6826-9039,SBIN3035149,451979.51,872
CUST47944917,Ira Purohit,ekiyamandal@example.net,+91-7617784708,EZERN2866B,4559-6376-2743,SB-5208-6898-9082,ICIC2851613,461291.19,797
CUST23728752,Qasim Varma,hchatterjee@example.net,+91-8675614835,EDOXK9109P,5440-3419-3634,SB-3466-3503-5266,ICIC2655308,401888.88,726
CUST38997292,Nidhi Biswas,abhimanyu08@example.net,+91-7949329899,QBWPL0189X,1669-9814-5034,SB-2530-8897-5340,AXIS2201831,442096.21,792
CUST67474961,Ayushman Boase,bishakha91@example.net,+91-9932784938,FAHDB9030V,5865-4847-9610,SB-7771-8825-3163,KOTAK4497130,76645.79,880
CUST15929314,Hemani Char,ebedi@example.net,+91-7072567670,NIJXB5792Z,5635-2707-4887,SB-9975-3716-7557,ICIC9184099,417366.4,804
CUST16630087,Anay Muni,liam44@example.com,+91-7530039013,XSGZU5041X,7540-9292-7770,SB-5138-1780-1948,SBIN8215790,143974.19,845
CUST84133423,Mason Amble,uppalupkaar@example.com,+91-7033220330,ICXQD1146L,8578-8844-9070,SB-7959-8485-6608,ICIC6390366,268488.21,791
CUST96818535,Aahana Pau,goeljagdish@example.com,+91-9456741846,ZDETK2913Q,4252-6867-7196,SB-2382-4108-8592,ICIC6033224,238787.25,732
CUST65158288,Mitali Kapur,qchoudhry@example.org,+91-7861500481,DKZTV4304X,8468-2875-6146,SB-3884-9017-2891,HDFC8015429,305554.87,803
CUST71640413,Unni Sunder,ssuresh@example.net,+91-8860819657,LKMFM1586B,7120-9702-4700,SB-1113-9216-2926,AXIS4591212,261952.25,866
CUST28987658,Krishna Chadha,pandeygaurav@example.org,+91-8464477250,XGTJO1638K,2459-4282-4217,SB-3849-4206-4611,KOTAK5117291,488245.95,821
CUST77089294,Diya Khanna,karikrish@example.com,+91-9795505900,FHMTG6641S,9543-4577-1725,SB-5113-5381-5339,HDFC6005472,483755.83,704
CUST28046149,Vasatika Verma,bahadurjit52@example.com,+91-9249287918,EZJGD4539K,4682-6707-4878,SB-4674-8517-6040,KOTAK6126057,14058.99,731
CUST81490335,Dalaja Sahni,arya16@example.org,+91-7564138312,FKRJU3029O,7714-2558-7609,SB-3294-3534-9517,SBIN6915645,356444.81,880
CUST72278310,Charles Ahuja,yaminigade@example.org,+91-8701418239,SULJD2395B,3912-9431-5171,SB-4300-1399-1680,KOTAK2641308,479530.41,801
CUST32005679,Amaira Doctor,rmohanty@example.org,+91-7982109953,RSGDW0225E,8641-6238-7777,SB-9533-1441-2694,KOTAK3400828,416223.52,701
CUST49719335,Anika Khatri,gouramaira@example.org,+91-7732362827,ACGUD5788Q,1100-1329-3022,SB-6763-4437-9803,AXIS8441629,283709.54,831
CUST44969621,Anirudh Ravi,aarush39@example.net,+91-8088001444,CNABV1140X,4878-3157-4758,SB-6833-1137-4095,SBIN4002319,99819.16,810
CUST74989598,Ekta Nath,ryan93@example.net,+91-7713558001,CEWZT8824B,1515-4230-5658,SB-2251-2254-6220,AXIS1668159,33735.82,700
CUST60870861,Andrew Murthy,fchad@example.com,+91-7149087699,YBAQT5331Z,2625-2504-5773,SB-3612-5210-9896,AXIS2221059,362779.94,819
CUST70029271,Anusha Sampath,dkala@example.com,+91-7162978634,HAPJK6867E,9711-3714-7284,SB-7502-6550-6272,SBIN4045957,338461.87,806
CUST26400856,Lavanya Mukherjee,vyaswarinder@example.com,+91-7665322142,UENWC6576R,5250-9703-9755,SB-2894-6918-6579,ICIC2739860,453723.17,723
CUST99657289,Yochana Mandal,gthaman@example.net,+91-7387651080,RISYZ0729N,2110-9374-6411,SB-4521-9507-2595,KOTAK8335578,304133.9,786
CUST55704756,Dev Kadakia,vwalia@example.org,+91-7010300435,ZEXHI0025N,9895-9486-6690,SB-4254-4652-5738,HDFC8788359,247688.07,885
CUST71670468,Faraj Swamy,pratyush86@example.org,+91-7371966249,BNNHR1531R,1977-7930-7045,SB-9020-6428-9040,KOTAK1156171,188526.9,833
CUST57269920,Aarav Choudhary,jeremiahkala@example.org,+91-7565870440,ZEJNY0463W,6393-2932-9261,SB-5211-7643-2912,HDFC8510524,119974.26,701
CUST87291166,Peter Pradhan,rakshadyal@example.com,+91-8627230824,YJLJP9670P,8634-7184-7610,SB-2828-5800-3965,AXIS7636161,273885.79,702
CUST61171350,Zarna Savant,mbhavsar@example.org,+91-9174872285,WBUGC6598E,4853-6053-3762,SB-2815-3024-8742,KOTAK3665413,81209.3,777
CUST53833115,Harish Kumer,bahadurjitmand@example.com,+91-7914920745,PILGC2960Z,9881-6786-8212,SB-5816-9818-1414,KOTAK9179759,140606.85,723
CUST87682672,Nakul Maharaj,finn22@example.org,+91-9187693815,FFJBW1213A,8481-5986-1293,SB-2521-1259-1043,ICIC8789983,82519.08,767
CUST56093276,Nimrat Iyengar,maanas94@example.com,+91-9457817978,OBEPA2019L,2258-4512-8955,SB-9467-3237-1907,ICIC1845332,401836.79,800
CUST33500330,Pranit Deshmukh,gborra@example.com,+91-8250318881,JBLHS4585Z,7306-9625-8717,SB-1344-8770-4436,SBIN2216445,174292.72,850
CUST45974990,Yashasvi Bahl,avi28@example.org,+91-8853359381,UITSD9774F,4937-1511-3932,SB-7569-9167-4661,ICIC2293599,302010.58,888
CUST99686431,Qabil Manda,dalbir47@example.org,+91-9660280643,KNBPS8956W,5283-9116-3783,SB-2718-3311-8234,ICIC8250094,119530.79,852
CUST14891094,Qushi Doctor,murthynilima@example.net,+91-7858321755,PKVKD9379P,2003-7476-7371,SB-8437-7874-1250,ICIC2634958,493355.31,838
CUST20490244,Ranbir Agate,qushi78@example.net,+91-7596206167,EXGOX4173D,6033-8188-2539,SB-8447-7948-3376,SBIN8062607,122916.52,709
CUST62058813,Isaac Sridhar,cheemazilmil@example.com,+91-9817816671,KPNYX5520Q,2004-9300-9059,SB-2321-6981-8431,AXIS4461380,358236.36,754
CUST23566796,Chakradhar Khosla,vyanjana73@example.net,+91-9514795772,KEMXO7086Q,8289-7923-7191,SB-1016-5275-7482,KOTAK6428272,397064.41,858
CUST70355455,Jeremiah Bhatia,arjun79@example.com,+91-9979820027,RKKJT6840D,1174-4197-7483,SB-7692-7471-1950,KOTAK9717913,385381.16,869
CUST76248350,Mitesh Buch,agarwalforum@example.org,+91-9087084319,GVDHE5283Z,4128-5246-3954,SB-4331-6310-4709,SBIN3356908,460967.36,709
CUST33242936,Chakradev Pandit,chowdhurywazir@example.com,+91-9474299372,THFEB0762Q,2612-2439-5362,SB-2743-3752-9120,KOTAK7570882,11175.4,810
CUST60156974,Kabir Chaudhary,gaurika43@example.net,+91-9745082635,YSVKE0826U,8123-9476-1768,SB-8800-5241-6618,KOTAK4226880,338559.76,719
CUST77393648,Zayyan Krishnan,onveer61@example.org,+91-9681768204,ZHHEL4289J,1601-3522-9267,SB-6861-1974-3361,HDFC4633110,194192.48,789
CUST67638669,Omya Acharya,veda02@example.net,+91-9649608186,BPBJD5361W,9962-9319-9496,SB-8907-8383-2139,HDFC6698564,482926.74,739
CUST78424533,Daniel Nori,rajeshri14@example.org,+91-7525158390,JULRJ3882M,4917-4701-7892,SB-4733-1376-2860,SBIN2340581,458266.13,790
